event_id,user_id,event_type,timestamp,hour_of_day,day_of_week,is_weekend,is_anomalous,anomaly_type,ip_address,country,device,login_success,failed_attempts,timezone_gap_hours,instrument,lot_size,trade_volume,pnl,margin_used,trade_duration_seconds,trade_volume_vs_baseline,is_night_trade,amount,method,is_immediate_withdrawal,session_duration_mins,page_clicks,click_rate_per_min,kyc_change_type,account_age_days
EVT_548828,USER_0302,login,2024-01-13 08:07:37,8,5,1,0,none,10.247.249.1,IN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,370
EVT_854219,USER_0190,session,2024-01-13 08:11:07,8,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,47.9,32.0,0.67,,14
EVT_304158,USER_0013,trade,2024-01-13 08:16:30,8,5,1,1,consistent_winner,,,,,,,USDJPY,1.93,5493.99,-260.65,3339.29,1984.0,0.809,0.0,,,,,,,,50
EVT_140307,USER_0491,trade,2024-01-13 08:20:05,8,5,1,0,none,,,,,,,AUDUSD,1.07,3136.28,177.69,922.61,94.0,0.767,0.0,,,,,,,,61
EVT_847828,USER_0052,login,2024-01-13 08:20:25,8,5,1,0,none,10.226.109.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,267
EVT_707603,USER_0093,session,2024-01-13 08:21:37,8,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,58.5,62.0,1.06,,194
EVT_412713,USER_0040,withdrawal,2024-01-13 08:22:47,8,5,1,0,none,,,,,,,,,,,,,,,712.53,bank,0.0,,,,,86
EVT_116574,USER_0335,session,2024-01-13 08:25:20,8,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,14.5,65.0,4.48,,351
EVT_265678,USER_0115,trade,2024-01-13 08:26:43,8,5,1,0,none,,,,,,,USDCHF,0.16,25883.8,8.24,1491.2,920.0,1.076,0.0,,,,,,,,317
EVT_761920,USER_0069,login,2024-01-13 08:31:23,8,5,1,0,none,10.20.15.1,SG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,318
EVT_584149,USER_0056,login,2024-01-13 08:48:27,8,5,1,0,none,10.54.217.1,SG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,160
EVT_840429,USER_0096,kyc_change,2024-01-13 08:50:59,8,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,57
EVT_794403,USER_0213,login,2024-01-13 08:51:25,8,5,1,0,none,10.187.185.1,RU,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,317
EVT_979422,USER_0274,deposit,2024-01-13 09:00:18,9,5,1,0,none,,,,,,,,,,,,,,,2537.29,card,0.0,,,,,96
EVT_326313,USER_0060,trade,2024-01-13 09:03:55,9,5,1,0,none,,,,,,,GBPUSD,0.6,23293.36,-294.32,838.65,1567.0,0.954,0.0,,,,,,,,318
EVT_795479,USER_0426,trade,2024-01-13 09:04:56,9,5,1,0,none,,,,,,,EURUSD,1.74,7497.92,-5.57,4070.82,426.0,1.058,0.0,,,,,,,,253
EVT_904514,USER_0443,trade,2024-01-13 09:05:18,9,5,1,0,none,,,,,,,GBPUSD,1.08,16960.63,-26.2,2769.69,3425.0,0.851,0.0,,,,,,,,63
EVT_546302,USER_0443,trade,2024-01-13 09:05:23,9,5,1,0,none,,,,,,,GBPUSD,1.66,21052.95,53.99,2567.44,395.0,1.056,0.0,,,,,,,,63
EVT_179840,USER_0162,withdrawal,2024-01-13 09:05:31,9,5,1,0,none,,,,,,,,,,,,,,,1471.92,crypto,0.0,,,,,113
EVT_696310,USER_0127,deposit,2024-01-13 09:06:35,9,5,1,0,none,,,,,,,,,,,,,,,1715.38,card,0.0,,,,,303
EVT_379358,USER_0324,login,2024-01-13 09:06:43,9,5,1,0,none,10.102.245.1,NG,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,91
EVT_865751,USER_0164,trade,2024-01-13 09:10:08,9,5,1,0,none,,,,,,,USDJPY,0.54,13515.81,-55.67,3646.12,805.0,1.026,0.0,,,,,,,,374
EVT_941363,USER_0400,login,2024-01-13 09:10:47,9,5,1,0,none,10.238.160.1,RU,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,257
EVT_562398,USER_0015,trade,2024-01-13 09:12:05,9,5,1,1,wash_trader,,,,,,,XAUUSD,1.06,16126.08,170.07,4144.36,3517.0,0.866,0.0,,,,,,,,60
EVT_516011,USER_0120,trade,2024-01-13 09:12:19,9,5,1,0,none,,,,,,,GBPUSD,1.41,32691.97,29.81,327.36,723.0,1.156,0.0,,,,,,,,171
EVT_663314,USER_0382,session,2024-01-13 09:14:00,9,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,9.7,26.0,2.68,,312
EVT_333236,USER_0110,login,2024-01-13 09:14:02,9,5,1,0,none,10.141.212.1,NG,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,267
EVT_275604,USER_0011,trade,2024-01-13 09:16:22,9,5,1,1,ip_hopper,,,,,,,XAUUSD,0.15,7183.6,7.11,3592.59,2218.0,0.758,0.0,,,,,,,,229
EVT_579885,USER_0124,session,2024-01-13 09:19:14,9,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,12.8,21.0,1.64,,45
EVT_359895,USER_0260,login,2024-01-13 09:19:16,9,5,1,0,none,10.95.148.1,IN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,335
EVT_697975,USER_0014,trade,2024-01-13 09:20:55,9,5,1,1,kyc_manipulator,,,,,,,USDJPY,0.3,16097.68,-54.79,848.29,3097.0,0.885,0.0,,,,,,,,187
EVT_774373,USER_0210,trade,2024-01-13 09:21:49,9,5,1,0,none,,,,,,,USDCHF,1.08,18500.67,82.11,2500.97,910.0,0.772,0.0,,,,,,,,39
EVT_181461,USER_0054,login,2024-01-13 09:22:49,9,5,1,0,none,10.12.23.1,SG,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,216
EVT_493028,USER_0334,trade,2024-01-13 09:24:52,9,5,1,0,none,,,,,,,GBPUSD,1.28,6993.63,-170.34,1392.45,3289.0,1.091,0.0,,,,,,,,175
EVT_412197,USER_0219,deposit,2024-01-13 09:25:10,9,5,1,0,none,,,,,,,,,,,,,,,522.39,bank,0.0,,,,,70
EVT_199759,USER_0179,kyc_change,2024-01-13 09:25:26,9,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,76
EVT_342999,USER_0135,session,2024-01-13 09:29:15,9,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,21.7,31.0,1.43,,286
EVT_797019,USER_0206,deposit,2024-01-13 09:40:19,9,5,1,0,none,,,,,,,,,,,,,,,1712.3,bank,0.0,,,,,29
EVT_769822,USER_0214,login,2024-01-13 09:42:18,9,5,1,0,none,10.189.190.1,CN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,222
EVT_268016,USER_0161,deposit,2024-01-13 09:44:04,9,5,1,0,none,,,,,,,,,,,,,,,1101.82,bank,0.0,,,,,216
EVT_942794,USER_0206,withdrawal,2024-01-13 09:45:21,9,5,1,0,none,,,,,,,,,,,,,,,1253.78,crypto,0.0,,,,,29
EVT_208521,USER_0061,trade,2024-01-13 09:45:24,9,5,1,0,none,,,,,,,USDJPY,0.31,8652.92,5.82,4968.5,3144.0,0.846,0.0,,,,,,,,166
EVT_599656,USER_0488,login,2024-01-13 09:46:46,9,5,1,0,none,10.103.183.1,RU,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,164
EVT_235068,USER_0129,trade,2024-01-13 09:47:14,9,5,1,0,none,,,,,,,GBPUSD,0.43,19879.8,-293.93,2939.04,2366.0,1.134,0.0,,,,,,,,326
EVT_689657,USER_0426,trade,2024-01-13 10:03:39,10,5,1,0,none,,,,,,,GBPUSD,1.98,7220.91,211.2,847.23,334.0,1.019,0.0,,,,,,,,253
EVT_271704,USER_0249,trade,2024-01-13 10:06:09,10,5,1,0,none,,,,,,,XAUUSD,1.17,27557.66,-115.18,3518.53,773.0,0.942,0.0,,,,,,,,173
EVT_252885,USER_0496,login,2024-01-13 10:06:33,10,5,1,0,none,10.81.53.1,RU,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,113
EVT_414363,USER_0336,withdrawal,2024-01-13 10:06:56,10,5,1,0,none,,,,,,,,,,,,,,,943.55,crypto,0.0,,,,,16
EVT_949666,USER_0408,trade,2024-01-13 10:07:48,10,5,1,0,none,,,,,,,XAUUSD,1.42,15707.44,-120.59,1183.91,1885.0,0.866,0.0,,,,,,,,310
EVT_244758,USER_0331,session,2024-01-13 10:12:28,10,5,1,0,none,,,chrome_win,,,,,,,,,,,,,,,32.7,39.0,1.19,,87
EVT_958522,USER_0059,trade,2024-01-13 10:14:27,10,5,1,0,none,,,,,,,USDCHF,0.32,24684.17,-10.51,438.43,1808.0,0.918,0.0,,,,,,,,266
EVT_584529,USER_0430,login,2024-01-13 10:15:25,10,5,1,0,none,10.115.83.1,CN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,369
EVT_279582,USER_0209,trade,2024-01-13 10:20:49,10,5,1,0,none,,,,,,,BTCUSD,0.82,16017.31,-30.7,884.66,3455.0,0.781,0.0,,,,,,,,98
EVT_431287,USER_0178,trade,2024-01-13 10:22:33,10,5,1,0,none,,,,,,,GBPUSD,0.74,1906.46,413.04,2145.89,2186.0,1.078,1.0,,,,,,,,102
EVT_552058,USER_0196,kyc_change,2024-01-13 10:23:04,10,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,330
EVT_949958,USER_0135,kyc_change,2024-01-13 10:24:05,10,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,286
EVT_818864,USER_0206,withdrawal,2024-01-13 10:24:52,10,5,1,0,none,,,,,,,,,,,,,,,1332.92,crypto,0.0,,,,,29
EVT_799796,USER_0054,kyc_change,2024-01-13 10:30:00,10,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,216
EVT_986629,USER_0162,session,2024-01-13 10:30:06,10,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,8.2,35.0,4.27,,114
EVT_880907,USER_0077,withdrawal,2024-01-13 10:33:01,10,5,1,0,none,,,,,,,,,,,,,,,340.08,crypto,0.0,,,,,117
EVT_954008,USER_0353,deposit,2024-01-13 10:42:24,10,5,1,0,none,,,,,,,,,,,,,,,2398.12,crypto,0.0,,,,,145
EVT_666302,USER_0323,trade,2024-01-13 10:49:10,10,5,1,0,none,,,,,,,BTCUSD,0.62,14114.72,232.06,2792.85,3057.0,0.775,0.0,,,,,,,,252
EVT_879095,USER_0476,deposit,2024-01-13 10:50:56,10,5,1,0,none,,,,,,,,,,,,,,,2832.5,bank,0.0,,,,,220
EVT_801530,USER_0475,login,2024-01-13 10:51:29,10,5,1,0,none,10.160.29.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,153
EVT_604083,USER_0163,deposit,2024-01-13 10:53:40,10,5,1,0,none,,,,,,,,,,,,,,,1941.35,crypto,0.0,,,,,374
EVT_590145,USER_0467,trade,2024-01-13 10:54:58,10,5,1,0,none,,,,,,,BTCUSD,0.35,7099.52,-305.94,2123.97,1767.0,1.187,0.0,,,,,,,,244
EVT_394404,USER_0087,trade,2024-01-13 10:55:11,10,5,1,0,none,,,,,,,AUDUSD,0.02,17732.52,-48.84,2101.76,2289.0,0.9,0.0,,,,,,,,206
EVT_200916,USER_0414,deposit,2024-01-13 11:00:28,11,5,1,0,none,,,,,,,,,,,,,,,1655.08,card,0.0,,,,,315
EVT_355169,USER_0121,deposit,2024-01-13 11:08:01,11,5,1,0,none,,,,,,,,,,,,,,,795.82,bank,0.0,,,,,112
EVT_148427,USER_0359,login,2024-01-13 11:19:47,11,5,1,0,none,10.203.111.1,RU,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,55
EVT_647940,USER_0212,session,2024-01-13 11:19:49,11,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,11.5,41.0,3.57,,351
EVT_312145,USER_0029,trade,2024-01-13 11:22:21,11,5,1,0,none,,,,,,,AUDUSD,0.15,1849.58,60.8,1708.11,2175.0,0.8,0.0,,,,,,,,345
EVT_432998,USER_0399,trade,2024-01-13 11:24:26,11,5,1,0,none,,,,,,,EURUSD,0.83,17297.19,-149.08,2598.32,3455.0,0.816,0.0,,,,,,,,313
EVT_317269,USER_0389,kyc_change,2024-01-13 11:28:31,11,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,65
EVT_406533,USER_0355,login,2024-01-13 11:33:01,11,5,1,0,none,10.30.141.1,UK,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,101
EVT_601567,USER_0137,kyc_change,2024-01-13 11:36:18,11,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,109
EVT_239041,USER_0380,deposit,2024-01-13 11:42:21,11,5,1,0,none,,,,,,,,,,,,,,,720.55,bank,0.0,,,,,139
EVT_606478,USER_0271,kyc_change,2024-01-13 11:42:58,11,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,169
EVT_190391,USER_0404,session,2024-01-13 11:43:25,11,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,41.1,15.0,0.36,,353
EVT_156977,USER_0207,kyc_change,2024-01-13 11:48:22,11,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,273
EVT_772904,USER_0143,login,2024-01-13 11:48:28,11,5,1,0,none,10.128.89.1,US,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,238
EVT_970522,USER_0389,kyc_change,2024-01-13 11:49:25,11,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,65
EVT_544251,USER_0062,trade,2024-01-13 11:50:18,11,5,1,0,none,,,,,,,BTCUSD,1.06,7525.03,122.59,4043.4,2618.0,0.989,0.0,,,,,,,,107
EVT_157102,USER_0271,deposit,2024-01-13 11:54:22,11,5,1,0,none,,,,,,,,,,,,,,,2228.6,card,0.0,,,,,169
EVT_333272,USER_0460,deposit,2024-01-13 11:57:27,11,5,1,0,none,,,,,,,,,,,,,,,1512.54,bank,0.0,,,,,74
EVT_452663,USER_0024,session,2024-01-13 12:01:57,12,5,1,1,device_switcher,,,ios_app,,,,,,,,,,,,,,,27.8,40.0,1.44,,41
EVT_898558,USER_0441,login,2024-01-13 12:02:30,12,5,1,0,none,10.116.31.1,RU,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,40
EVT_651403,USER_0465,login,2024-01-13 12:03:03,12,5,1,0,none,10.141.133.1,AE,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,80
EVT_740535,USER_0100,kyc_change,2024-01-13 12:06:55,12,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,150
EVT_462074,USER_0307,login,2024-01-13 12:15:23,12,5,1,0,none,10.87.42.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,44
EVT_509376,USER_0219,session,2024-01-13 12:17:23,12,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,36.3,70.0,1.93,,70
EVT_498231,USER_0393,session,2024-01-13 12:17:35,12,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,51.4,11.0,0.21,,167
EVT_620865,USER_0126,withdrawal,2024-01-13 12:17:36,12,5,1,0,none,,,,,,,,,,,,,,,113.03,crypto,0.0,,,,,23
EVT_693677,USER_0356,trade,2024-01-13 12:26:18,12,5,1,0,none,,,,,,,USDCHF,0.04,12044.85,43.86,4556.87,1014.0,0.821,0.0,,,,,,,,231
EVT_610429,USER_0114,trade,2024-01-13 12:26:33,12,5,1,0,none,,,,,,,EURUSD,0.09,23257.87,-22.87,2067.93,2353.0,0.866,0.0,,,,,,,,38
EVT_416902,USER_0191,login,2024-01-13 12:28:18,12,5,1,0,none,10.63.145.1,US,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,320
EVT_462819,USER_0113,login,2024-01-13 12:30:44,12,5,1,0,none,10.22.162.1,CN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,318
EVT_588250,USER_0165,session,2024-01-13 12:33:37,12,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,20.8,60.0,2.88,,160
EVT_958532,USER_0371,trade,2024-01-13 12:35:15,12,5,1,0,none,,,,,,,BTCUSD,0.38,22365.16,88.03,4365.8,317.0,0.986,0.0,,,,,,,,144
EVT_126078,USER_0388,deposit,2024-01-13 12:38:13,12,5,1,0,none,,,,,,,,,,,,,,,2224.19,card,0.0,,,,,272
EVT_325829,USER_0399,deposit,2024-01-13 12:39:39,12,5,1,0,none,,,,,,,,,,,,,,,2998.21,crypto,0.0,,,,,313
EVT_149793,USER_0071,trade,2024-01-13 12:43:14,12,5,1,0,none,,,,,,,USDCHF,1.48,18279.49,587.6,1706.01,3577.0,1.185,0.0,,,,,,,,256
EVT_257221,USER_0167,trade,2024-01-13 12:52:03,12,5,1,0,none,,,,,,,USDCHF,0.83,3037.97,388.57,1913.9,3581.0,1.302,0.0,,,,,,,,332
EVT_226326,USER_0377,deposit,2024-01-13 12:54:39,12,5,1,0,none,,,,,,,,,,,,,,,2705.44,crypto,0.0,,,,,169
EVT_385818,USER_0351,trade,2024-01-13 12:55:23,12,5,1,0,none,,,,,,,EURUSD,1.58,11196.47,93.89,450.56,630.0,1.04,0.0,,,,,,,,207
EVT_905775,USER_0466,trade,2024-01-13 13:05:56,13,5,1,0,none,,,,,,,USDCHF,0.37,35289.9,-316.34,3261.22,2561.0,1.194,0.0,,,,,,,,262
EVT_612715,USER_0123,withdrawal,2024-01-13 13:06:04,13,5,1,0,none,,,,,,,,,,,,,,,136.52,crypto,0.0,,,,,243
EVT_983803,USER_0199,session,2024-01-13 13:08:00,13,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,32.6,27.0,0.83,,166
EVT_828067,USER_0071,trade,2024-01-13 13:08:04,13,5,1,0,none,,,,,,,GBPUSD,0.24,23205.52,67.43,2828.71,1936.0,1.505,0.0,,,,,,,,256
EVT_544005,USER_0190,login,2024-01-13 13:11:45,13,5,1,0,none,10.102.70.1,AE,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,14
EVT_918053,USER_0231,trade,2024-01-13 13:14:37,13,5,1,0,none,,,,,,,AUDUSD,0.44,19548.1,69.18,243.88,3063.0,0.864,0.0,,,,,,,,233
EVT_757426,USER_0248,session,2024-01-13 13:18:31,13,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,9.4,16.0,1.7,,20
EVT_559317,USER_0211,trade,2024-01-13 13:18:37,13,5,1,0,none,,,,,,,XAUUSD,0.6,2603.51,-141.01,3049.1,641.0,0.714,0.0,,,,,,,,178
EVT_465422,USER_0299,trade,2024-01-13 13:19:38,13,5,1,0,none,,,,,,,BTCUSD,1.17,7280.15,91.42,2585.47,989.0,1.107,0.0,,,,,,,,128
EVT_788169,USER_0030,deposit,2024-01-13 13:19:41,13,5,1,0,none,,,,,,,,,,,,,,,704.62,bank,0.0,,,,,223
EVT_608591,USER_0488,trade,2024-01-13 13:23:53,13,5,1,0,none,,,,,,,EURUSD,0.9,20475.42,-260.92,4239.62,1442.0,1.121,0.0,,,,,,,,164
EVT_638113,USER_0234,kyc_change,2024-01-13 13:29:21,13,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,315
EVT_457666,USER_0306,trade,2024-01-13 13:35:21,13,5,1,0,none,,,,,,,XAUUSD,1.97,17001.64,-16.38,3321.48,3228.0,0.885,0.0,,,,,,,,355
EVT_386533,USER_0451,login,2024-01-13 13:39:05,13,5,1,0,none,10.159.143.1,CN,chrome_win,1.0,1.0,0.0,,,,,,,,,,,,,,,,260
EVT_624968,USER_0453,login,2024-01-13 13:39:38,13,5,1,0,none,10.248.191.1,IN,firefox_linux,1.0,0.0,0.0,,,,,,,,,,,,,,,,256
EVT_504058,USER_0097,session,2024-01-13 13:42:01,13,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,17.4,35.0,2.01,,271
EVT_202110,USER_0498,deposit,2024-01-13 13:47:46,13,5,1,0,none,,,,,,,,,,,,,,,324.67,bank,0.0,,,,,275
EVT_977901,USER_0243,trade,2024-01-13 13:49:38,13,5,1,0,none,,,,,,,XAUUSD,0.16,1951.83,-20.69,4700.28,2573.0,0.842,0.0,,,,,,,,138
EVT_331483,USER_0116,session,2024-01-13 13:51:33,13,5,1,0,none,,,firefox_linux,,,,,,,,,,,,,,,17.2,66.0,3.84,,46
EVT_706260,USER_0327,session,2024-01-13 13:56:29,13,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,42.0,62.0,1.48,,121
EVT_224796,USER_0300,trade,2024-01-13 13:58:32,13,5,1,0,none,,,,,,,USDCHF,0.98,6582.39,162.55,4314.24,486.0,1.116,0.0,,,,,,,,287
EVT_856673,USER_0373,deposit,2024-01-13 13:58:57,13,5,1,0,none,,,,,,,,,,,,,,,1713.96,crypto,0.0,,,,,183
EVT_596912,USER_0422,login,2024-01-13 14:02:22,14,5,1,0,none,10.51.172.1,AE,android_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,93
EVT_157018,USER_0002,login,2024-01-13 14:03:19,14,5,1,1,device_switcher,172.16.8.1,RU,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,63
EVT_990343,USER_0184,session,2024-01-13 14:05:58,14,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,16.7,11.0,0.66,,303
EVT_512522,USER_0122,trade,2024-01-13 14:06:26,14,5,1,0,none,,,,,,,XAUUSD,1.49,1337.37,-38.8,2711.7,2326.0,0.923,0.0,,,,,,,,118
EVT_643747,USER_0493,trade,2024-01-13 14:13:58,14,5,1,0,none,,,,,,,XAUUSD,1.98,24409.66,-135.47,1587.02,412.0,1.164,0.0,,,,,,,,273
EVT_601954,USER_0149,deposit,2024-01-13 14:15:38,14,5,1,0,none,,,,,,,,,,,,,,,125.89,crypto,0.0,,,,,46
EVT_646742,USER_0356,login,2024-01-13 14:18:28,14,5,1,0,none,10.126.201.1,CN,safari_mac,1.0,0.0,0.0,,,,,,,,,,,,,,,,231
EVT_144981,USER_0305,trade,2024-01-13 14:18:37,14,5,1,0,none,,,,,,,AUDUSD,0.95,1859.96,-53.59,1757.15,824.0,0.869,0.0,,,,,,,,261
EVT_746959,USER_0299,login,2024-01-13 14:19:08,14,5,1,0,none,10.86.71.1,DE,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,128
EVT_699095,USER_0040,kyc_change,2024-01-13 14:20:17,14,5,1,0,none,,,,,,,,,,,,,,,,,,,,,address_update,86
EVT_360739,USER_0200,trade,2024-01-13 14:21:29,14,5,1,0,none,,,,,,,XAUUSD,1.44,4050.43,-341.69,3449.8,529.0,1.015,0.0,,,,,,,,87
EVT_132792,USER_0427,login,2024-01-13 14:23:45,14,5,1,0,none,10.45.171.1,CN,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,108
EVT_265577,USER_0305,session,2024-01-13 14:24:38,14,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,5.8,76.0,13.1,,261
EVT_276139,USER_0157,trade,2024-01-13 14:26:14,14,5,1,0,none,,,,,,,USDJPY,1.08,22089.31,131.69,564.64,1534.0,0.875,0.0,,,,,,,,19
EVT_230274,USER_0102,trade,2024-01-13 14:28:16,14,5,1,0,none,,,,,,,XAUUSD,1.58,18902.36,-82.26,3860.39,3243.0,1.017,0.0,,,,,,,,61
EVT_733092,USER_0325,trade,2024-01-13 14:30:34,14,5,1,0,none,,,,,,,EURUSD,0.87,3439.45,-88.57,4836.76,2750.0,0.977,0.0,,,,,,,,15
EVT_959060,USER_0209,trade,2024-01-13 14:30:56,14,5,1,0,none,,,,,,,BTCUSD,0.56,21573.23,64.37,3187.5,86.0,1.052,0.0,,,,,,,,98
EVT_803153,USER_0104,trade,2024-01-13 14:32:16,14,5,1,0,none,,,,,,,BTCUSD,0.29,1497.51,-165.71,3424.02,318.0,1.306,0.0,,,,,,,,237
EVT_813142,USER_0307,deposit,2024-01-13 14:32:47,14,5,1,0,none,,,,,,,,,,,,,,,2597.96,crypto,0.0,,,,,44
EVT_132402,USER_0257,session,2024-01-13 14:36:00,14,5,1,0,none,,,safari_mac,,,,,,,,,,,,,,,24.0,53.0,2.21,,192
EVT_731011,USER_0216,trade,2024-01-13 14:38:23,14,5,1,0,none,,,,,,,BTCUSD,1.86,12715.33,-38.28,4063.47,1039.0,0.672,0.0,,,,,,,,266
EVT_281929,USER_0264,trade,2024-01-13 14:38:54,14,5,1,0,none,,,,,,,GBPUSD,1.49,3663.85,-185.1,448.59,2444.0,1.391,0.0,,,,,,,,192
EVT_148368,USER_0328,session,2024-01-13 14:39:10,14,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,17.8,19.0,1.07,,170
EVT_864357,USER_0286,session,2024-01-13 14:40:35,14,5,1,0,none,,,android_app,,,,,,,,,,,,,,,47.7,14.0,0.29,,253
EVT_383135,USER_0354,deposit,2024-01-13 14:40:45,14,5,1,0,none,,,,,,,,,,,,,,,2262.59,card,0.0,,,,,324
EVT_766495,USER_0036,deposit,2024-01-13 14:41:59,14,5,1,0,none,,,,,,,,,,,,,,,2509.33,crypto,0.0,,,,,213
EVT_637113,USER_0097,trade,2024-01-13 14:45:30,14,5,1,0,none,,,,,,,XAUUSD,1.82,14704.97,50.23,2718.1,1069.0,1.358,0.0,,,,,,,,271
EVT_585041,USER_0499,kyc_change,2024-01-13 14:46:57,14,5,1,0,none,,,,,,,,,,,,,,,,,,,,,phone_update,340
EVT_149436,USER_0051,login,2024-01-13 14:54:01,14,5,1,0,none,10.155.146.1,SG,ios_app,1.0,1.0,0.0,,,,,,,,,,,,,,,,197
EVT_130688,USER_0061,login,2024-01-13 14:57:29,14,5,1,0,none,10.196.78.1,SG,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,166
EVT_461287,USER_0343,deposit,2024-01-13 14:59:20,14,5,1,0,none,,,,,,,,,,,,,,,736.45,card,0.0,,,,,179
EVT_319893,USER_0053,deposit,2024-01-13 15:03:29,15,5,1,0,none,,,,,,,,,,,,,,,2582.18,crypto,0.0,,,,,300
EVT_808308,USER_0025,login,2024-01-13 15:05:39,15,5,1,0,none,10.30.84.1,RU,chrome_win,1.0,0.0,0.0,,,,,,,,,,,,,,,,266
EVT_819064,USER_0390,session,2024-01-13 15:08:18,15,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,51.4,41.0,0.8,,250
EVT_221974,USER_0145,session,2024-01-13 15:09:00,15,5,1,0,none,,,ios_app,,,,,,,,,,,,,,,36.6,8.0,0.22,,335
EVT_302611,USER_0166,login,2024-01-13 15:16:12,15,5,1,0,none,10.36.203.1,IN,ios_app,1.0,0.0,0.0,,,,,,,,,,,,,,,,19
EVT_177771,USER_0026,trade,2024-01-13 15:17:52,15,5,1,0,none,,,,,,,EURUSD,0.42,29335.07,-185.99,3583.45,1249.0,1.039,0.0,,,,,,,,152
EVT_671261,USER_0011,deposit,2024-01-13 15:19:48,15,5,1,1,ip_hopper,,,,,,,,,,,,,,,1190.93,bank,0.0,,,,,229
EVT_163384,USER_0169,deposit,2024-01-13 15:20:06,15,5,1,0,none,,,,,,,,,,,,,,,749.61,bank,0.0,,,,,174
EVT_302134,USER_0053,deposit,2024-01-13 15:20:18,15,5,1,0,none,,,,,,,,,,,,,,,1759.24,bank,0.0,,,,,300
EVT_501804,USER_0093,deposit,2024-01-13 15:28:23,15,5,1,0,none,,,,,,,,,,,,,,,1434.44,bank,0.0,,,,,195
EVT_958159,USER_0128,withdrawal,2024-01-13 15:31:58,15,5,1,0,none,,,,,,,,,,,,,,,959.11,crypto,0.0,,,,,235
